split_card,drawn_card,upcard,optimal_actions,stand,hit,double,value
7,3,1,hit,-0.6669507746855103,0.08144970794527591,-0.01404236865341169,0.08144970794527591
7,3,2,double,-0.29278372720927737,0.18249999400904487,0.3589394124422991,0.3589394124422991
7,3,3,double,-0.25225022923571355,0.20608797581394087,0.40932067017593915,0.40932067017593915
7,3,4,double,-0.21106310899491437,0.23047012189717692,0.46094024379435383,0.46094024379435383
7,3,5,double,-0.16719266083547535,0.25625855450163376,0.5125171090032675,0.5125171090032675
7,3,6,double,-0.15369901583000453,0.28779508429888423,0.5755901685977685,0.5755901685977685
7,3,7,double,-0.47537518327693334,0.2569087443360865,0.39241245528243757,0.39241245528243757
7,3,8,double,-0.5105175154976173,0.19795370833197604,0.2866357168862836,0.2866357168862836
7,3,9,double,-0.5431496811311094,0.11652959106928386,0.1443283683807711,0.1443283683807711
7,3,10,hit,-0.5404303339949851,0.0253085230408681,-0.008658688034544837,0.0253085230408681
7,4,1,hit,-0.6669507746855103,0.14300128216153024,0.10906077977909696,0.14300128216153024
7,4,2,double,-0.29278372720927737,0.23835074945762974,0.47064092333946883,0.47064092333946883
7,4,3,double,-0.25225022923571355,0.26032526728707966,0.5177952531222166,0.5177952531222166
7,4,4,double,-0.21106310899491437,0.2830202752089879,0.5660405504179759,0.5660405504179759
7,4,5,double,-0.16719266083547535,0.30734950895451385,0.6146990179090277,0.6146990179090277
7,4,6,double,-0.15369901583000453,0.33369004745378467,0.6673800949075693,0.6673800949075693
7,4,7,double,-0.47537518327693334,0.2921469911270131,0.4628889488642907,0.4628889488642907
7,4,8,double,-0.5105175154976173,0.2299821453239917,0.3506925908703149,0.3506925908703149
7,4,9,double,-0.5431496811311094,0.1582571184551257,0.22778342315245476,0.22778342315245476
7,4,10,double,-0.5404303339949851,0.11948223076371356,0.17968872741114608,0.17968872741114608
7,5,1,hit,-0.6669507746855103,-0.35054034044008003,-0.8293439370786727,-0.35054034044008003
7,5,2,hit,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,-0.2533899859666381
7,5,3,hit,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,-0.23369089979808663
7,5,4,stand,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,-0.21106310899491437
7,5,5,stand,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,-0.16719266083547535
7,5,6,stand,-0.15369901583000453,-0.17052619990757956,-0.3410523998151591,-0.15369901583000453
7,5,7,hit,-0.47537518327693334,-0.2128477145173143,-0.5067116210767303,-0.2128477145173143
7,5,8,hit,-0.5105175154976173,-0.27157480502428616,-0.6156608928303438,-0.27157480502428616
7,5,9,hit,-0.5431496811311094,-0.3400132806089356,-0.7375056210491795,-0.3400132806089356
7,5,10,hit,-0.5404303339949851,-0.38104299284808774,-0.7968405904052415,-0.38104299284808774
7,6,1,hit,-0.6669507746855103,-0.39693031612293145,-0.8805822794347481,-0.39693031612293145
7,6,2,stand,-0.29278372720927737,-0.30779123771977057,-0.6155824754395411,-0.29278372720927737
7,6,3,stand,-0.25225022923571355,-0.29121011293380095,-0.5824202258676019,-0.25225022923571355
7,6,4,stand,-0.21106310899491437,-0.2742240063993143,-0.5484480127986286,-0.21106310899491437
7,6,5,stand,-0.16719266083547535,-0.2573332724389392,-0.5146665448778784,-0.16719266083547535
7,6,6,stand,-0.15369901583000453,-0.23562627561296381,-0.47125255122592763,-0.15369901583000453
7,6,7,hit,-0.47537518327693334,-0.2690728777660775,-0.5874231313418175,-0.2690728777660775
7,6,8,hit,-0.5105175154976173,-0.32360517609398004,-0.6909658904460949,-0.32360517609398004
7,6,9,hit,-0.5431496811311094,-0.38715518913686875,-0.8077902854905473,-0.38715518913686875
7,6,10,hit,-0.5404303339949851,-0.4252542076446529,-0.8675436159444746,-0.4252542076446529
7,7,1,hit,-0.6669507746855103,-0.44000672211415065,-0.9318206217908234,-0.44000672211415065
7,7,2,stand,-0.29278372720927737,-0.3621924894729031,-0.7243849789458062,-0.29278372720927737
7,7,3,stand,-0.25225022923571355,-0.3487293260695153,-0.6974586521390306,-0.25225022923571355
7,7,4,stand,-0.21106310899491437,-0.33491145955355167,-0.6698229191071033,-0.21106310899491437
7,7,5,stand,-0.16719266083547535,-0.32139537545159497,-0.6427907509031899,-0.16719266083547535
7,7,6,stand,-0.15369901583000453,-0.3007263513183481,-0.6014527026366961,-0.15369901583000453
7,7,7,hit,-0.47537518327693334,-0.32128195792564346,-0.6681346416069046,-0.32128195792564346
7,7,8,hit,-0.5105175154976173,-0.37191909208726714,-0.7662708880618461,-0.37191909208726714
7,7,9,hit,-0.5431496811311094,-0.4309298184842353,-0.878074949931915,-0.4309298184842353
7,7,10,hit,-0.5404303339949851,-0.4663074785271777,-0.9382466414837076,-0.4663074785271777
7,8,1,hit,-0.6669507746855103,-0.4800062419631399,-0.9830589641468988,-0.4800062419631399
7,8,2,stand,-0.29278372720927737,-0.4165937412260356,-0.8331874824520712,-0.29278372720927737
7,8,3,stand,-0.25225022923571355,-0.40624853920522963,-0.8124970784104593,-0.25225022923571355
7,8,4,stand,-0.21106310899491437,-0.3955989127077891,-0.7911978254155781,-0.21106310899491437
7,8,5,stand,-0.16719266083547535,-0.3854574784642507,-0.7709149569285014,-0.16719266083547535
7,8,6,stand,-0.15369901583000453,-0.36582642702373236,-0.7316528540474647,-0.15369901583000453
7,8,7,hit,-0.47537518327693334,-0.36976181807381175,-0.7488461518719918,-0.36976181807381175
7,8,8,hit,-0.5105175154976173,-0.41678201408103377,-0.8415758856775972,-0.41678201408103377
7,8,9,hit,-0.5431496811311094,-0.4715776885925042,-0.9483596143732829,-0.4715776885925042
7,8,10,hit,-0.5404303339949851,-0.5044283729180936,-1.0089496670229408,-0.5044283729180936
7,9,1,hit,-0.6669507746855103,-0.5171486532514871,-1.0342973065029741,-0.5171486532514871
7,9,2,stand,-0.29278372720927737,-0.47099499297916814,-0.9419899859583363,-0.29278372720927737
7,9,3,stand,-0.25225022923571355,-0.463767752340944,-0.927535504681888,-0.25225022923571355
7,9,4,stand,-0.21106310899491437,-0.4562863658620264,-0.9125727317240528,-0.21106310899491437
7,9,5,stand,-0.16719266083547535,-0.44951958147690646,-0.8990391629538129,-0.16719266083547535
7,9,6,stand,-0.15369901583000453,-0.43092650272911664,-0.8618530054582333,-0.15369901583000453
7,9,7,hit,-0.47537518327693334,-0.4147788310685395,-0.829557662137079,-0.4147788310685395
7,9,8,hit,-0.5105175154976173,-0.45844044164667425,-0.9168808832933485,-0.45844044164667425
7,9,9,hit,-0.5431496811311094,-0.5093221394073253,-1.0186442788146506,-0.5093221394073253
7,9,10,hit,-0.5404303339949851,-0.5398263462810868,-1.0796526925621737,-0.5398263462810868
7,10,1,stand,-0.4780334749947371,-0.5572999244057381,-1.1145998488114761,-0.4780334749947371
7,10,2,stand,-0.15297458768154204,-0.5361507939267418,-1.0723015878534836,-0.15297458768154204
7,10,3,stand,-0.11721624142457363,-0.5316741953082845,-1.063348390616569,-0.11721624142457363
7,10,4,stand,-0.08057337314531614,-0.5270114910046944,-1.0540229820093887,-0.08057337314531614
7,10,5,stand,-0.04494137556492456,-0.5229856295103738,-1.0459712590207475,-0.04494137556492456
7,10,6,stand,0.011739160673341858,-0.5087525920116813,-1.0175051840233627,0.011739160673341858
7,10,7,stand,-0.10680898948269474,-0.483485831877563,-0.966971663755126,-0.10680898948269474
7,10,8,stand,-0.3819509710484473,-0.5059826746429475,-1.011965349285895,-0.3819509710484473
7,10,9,stand,-0.4231542396452174,-0.5536948902038471,-1.1073897804076942,-0.4231542396452174
7,10,10,stand,-0.4197206339288199,-0.5844632205942546,-1.1689264411885092,-0.4197206339288199
8,1,1,stand,0.27763572376835594,-0.005742891912004059,-0.18842756836797162,0.27763572376835594
8,1,2,stand,0.3863046860205899,0.12395801957914128,0.2418554635824919,0.3863046860205899
8,1,3,stand,0.40436293659776,0.1493397086630821,0.29582413587422157,0.40436293659776
8,1,4,stand,0.4231789248274964,0.17557680563858263,0.35115361127716527,0.4231789248274964
8,1,5,stand,0.43951210416088354,0.20298603454657616,0.4059720690931523,0.43951210416088354
8,1,6,stand,0.4959770737873191,0.23979935436410912,0.47959870872821825,0.4959770737873191
8,1,7,stand,0.6159764957534314,0.22062011415522262,0.31983519492070983,0.6159764957534314
8,1,8,stand,0.5938536682866943,0.15227028727077513,0.1952688747638818,0.5938536682866943
8,1,9,stand,0.28759675706758137,0.007892641744434286,-0.07294553026892804,0.28759675706758137
8,1,10,stand,0.06311816633584079,-0.08809595391274659,-0.23546764194177422,0.06311816633584079
8,2,1,hit,-0.6669507746855103,0.08144970794527591,-0.01404236865341169,0.08144970794527591
8,2,2,double,-0.29278372720927737,0.18249999400904487,0.3589394124422991,0.3589394124422991
8,2,3,double,-0.25225022923571355,0.20608797581394087,0.40932067017593915,0.40932067017593915
8,2,4,double,-0.21106310899491437,0.23047012189717692,0.46094024379435383,0.46094024379435383
8,2,5,double,-0.16719266083547535,0.25625855450163376,0.5125171090032675,0.5125171090032675
8,2,6,double,-0.15369901583000453,0.28779508429888423,0.5755901685977685,0.5755901685977685
8,2,7,double,-0.47537518327693334,0.2569087443360865,0.39241245528243757,0.39241245528243757
8,2,8,double,-0.5105175154976173,0.19795370833197604,0.2866357168862836,0.2866357168862836
8,2,9,double,-0.5431496811311094,0.11652959106928386,0.1443283683807711,0.1443283683807711
8,2,10,hit,-0.5404303339949851,0.0253085230408681,-0.008658688034544837,0.0253085230408681
8,3,1,hit,-0.6669507746855103,0.14300128216153024,0.10906077977909696,0.14300128216153024
8,3,2,double,-0.29278372720927737,0.23835074945762974,0.47064092333946883,0.47064092333946883
8,3,3,double,-0.25225022923571355,0.26032526728707966,0.5177952531222166,0.5177952531222166
8,3,4,double,-0.21106310899491437,0.2830202752089879,0.5660405504179759,0.5660405504179759
8,3,5,double,-0.16719266083547535,0.30734950895451385,0.6146990179090277,0.6146990179090277
8,3,6,double,-0.15369901583000453,0.33369004745378467,0.6673800949075693,0.6673800949075693
8,3,7,double,-0.47537518327693334,0.2921469911270131,0.4628889488642907,0.4628889488642907
8,3,8,double,-0.5105175154976173,0.2299821453239917,0.3506925908703149,0.3506925908703149
8,3,9,double,-0.5431496811311094,0.1582571184551257,0.22778342315245476,0.22778342315245476
8,3,10,double,-0.5404303339949851,0.11948223076371356,0.17968872741114608,0.17968872741114608
8,4,1,hit,-0.6669507746855103,-0.35054034044008003,-0.8293439370786727,-0.35054034044008003
8,4,2,hit,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,-0.2533899859666381
8,4,3,hit,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,-0.23369089979808663
8,4,4,stand,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,-0.21106310899491437
8,4,5,stand,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,-0.16719266083547535
8,4,6,stand,-0.15369901583000453,-0.17052619990757956,-0.3410523998151591,-0.15369901583000453
8,4,7,hit,-0.47537518327693334,-0.2128477145173143,-0.5067116210767303,-0.2128477145173143
8,4,8,hit,-0.5105175154976173,-0.27157480502428616,-0.6156608928303438,-0.27157480502428616
8,4,9,hit,-0.5431496811311094,-0.3400132806089356,-0.7375056210491795,-0.3400132806089356
8,4,10,hit,-0.5404303339949851,-0.38104299284808774,-0.7968405904052415,-0.38104299284808774
8,5,1,hit,-0.6669507746855103,-0.39693031612293145,-0.8805822794347481,-0.39693031612293145
8,5,2,stand,-0.29278372720927737,-0.30779123771977057,-0.6155824754395411,-0.29278372720927737
8,5,3,stand,-0.25225022923571355,-0.29121011293380095,-0.5824202258676019,-0.25225022923571355
8,5,4,stand,-0.21106310899491437,-0.2742240063993143,-0.5484480127986286,-0.21106310899491437
8,5,5,stand,-0.16719266083547535,-0.2573332724389392,-0.5146665448778784,-0.16719266083547535
8,5,6,stand,-0.15369901583000453,-0.23562627561296381,-0.47125255122592763,-0.15369901583000453
8,5,7,hit,-0.47537518327693334,-0.2690728777660775,-0.5874231313418175,-0.2690728777660775
8,5,8,hit,-0.5105175154976173,-0.32360517609398004,-0.6909658904460949,-0.32360517609398004
8,5,9,hit,-0.5431496811311094,-0.38715518913686875,-0.8077902854905473,-0.38715518913686875
8,5,10,hit,-0.5404303339949851,-0.4252542076446529,-0.8675436159444746,-0.4252542076446529
8,6,1,hit,-0.6669507746855103,-0.44000672211415065,-0.9318206217908234,-0.44000672211415065
8,6,2,stand,-0.29278372720927737,-0.3621924894729031,-0.7243849789458062,-0.29278372720927737
8,6,3,stand,-0.25225022923571355,-0.3487293260695153,-0.6974586521390306,-0.25225022923571355
8,6,4,stand,-0.21106310899491437,-0.33491145955355167,-0.6698229191071033,-0.21106310899491437
8,6,5,stand,-0.16719266083547535,-0.32139537545159497,-0.6427907509031899,-0.16719266083547535
8,6,6,stand,-0.15369901583000453,-0.3007263513183481,-0.6014527026366961,-0.15369901583000453
8,6,7,hit,-0.47537518327693334,-0.32128195792564346,-0.6681346416069046,-0.32128195792564346
8,6,8,hit,-0.5105175154976173,-0.37191909208726714,-0.7662708880618461,-0.37191909208726714
8,6,9,hit,-0.5431496811311094,-0.4309298184842353,-0.878074949931915,-0.4309298184842353
8,6,10,hit,-0.5404303339949851,-0.4663074785271777,-0.9382466414837076,-0.4663074785271777
8,7,1,hit,-0.6669507746855103,-0.4800062419631399,-0.9830589641468988,-0.4800062419631399
8,7,2,stand,-0.29278372720927737,-0.4165937412260356,-0.8331874824520712,-0.29278372720927737
8,7,3,stand,-0.25225022923571355,-0.40624853920522963,-0.8124970784104593,-0.25225022923571355
8,7,4,stand,-0.21106310899491437,-0.3955989127077891,-0.7911978254155781,-0.21106310899491437
8,7,5,stand,-0.16719266083547535,-0.3854574784642507,-0.7709149569285014,-0.16719266083547535
8,7,6,stand,-0.15369901583000453,-0.36582642702373236,-0.7316528540474647,-0.15369901583000453
8,7,7,hit,-0.47537518327693334,-0.36976181807381175,-0.7488461518719918,-0.36976181807381175
8,7,8,hit,-0.5105175154976173,-0.41678201408103377,-0.8415758856775972,-0.41678201408103377
8,7,9,hit,-0.5431496811311094,-0.4715776885925042,-0.9483596143732829,-0.4715776885925042
8,7,10,hit,-0.5404303339949851,-0.5044283729180936,-1.0089496670229408,-0.5044283729180936
8,8,1,hit,-0.6669507746855103,-0.5171486532514871,-1.0342973065029741,-0.5171486532514871
8,8,2,stand,-0.29278372720927737,-0.47099499297916814,-0.9419899859583363,-0.29278372720927737
8,8,3,stand,-0.25225022923571355,-0.463767752340944,-0.927535504681888,-0.25225022923571355
8,8,4,stand,-0.21106310899491437,-0.4562863658620264,-0.9125727317240528,-0.21106310899491437
8,8,5,stand,-0.16719266083547535,-0.44951958147690646,-0.8990391629538129,-0.16719266083547535
8,8,6,stand,-0.15369901583000453,-0.43092650272911664,-0.8618530054582333,-0.15369901583000453
8,8,7,hit,-0.47537518327693334,-0.4147788310685395,-0.829557662137079,-0.4147788310685395
8,8,8,hit,-0.5105175154976173,-0.45844044164667425,-0.9168808832933485,-0.45844044164667425
8,8,9,hit,-0.5431496811311094,-0.5093221394073253,-1.0186442788146506,-0.5093221394073253
8,8,10,hit,-0.5404303339949851,-0.5398263462810868,-1.0796526925621737,-0.5398263462810868
8,9,1,stand,-0.4780334749947371,-0.5572999244057381,-1.1145998488114761,-0.4780334749947371
8,9,2,stand,-0.15297458768154204,-0.5361507939267418,-1.0723015878534836,-0.15297458768154204
8,9,3,stand,-0.11721624142457363,-0.5316741953082845,-1.063348390616569,-0.11721624142457363
8,9,4,stand,-0.08057337314531614,-0.5270114910046944,-1.0540229820093887,-0.08057337314531614
8,9,5,stand,-0.04494137556492456,-0.5229856295103738,-1.0459712590207475,-0.04494137556492456
8,9,6,stand,0.011739160673341858,-0.5087525920116813,-1.0175051840233627,0.011739160673341858
8,9,7,stand,-0.10680898948269474,-0.483485831877563,-0.966971663755126,-0.10680898948269474
8,9,8,stand,-0.3819509710484473,-0.5059826746429475,-1.011965349285895,-0.3819509710484473
8,9,9,stand,-0.4231542396452174,-0.5536948902038471,-1.1073897804076942,-0.4231542396452174
8,9,10,stand,-0.4197206339288199,-0.5844632205942546,-1.1689264411885092,-0.4197206339288199
8,10,1,stand,-0.10019887561319059,-0.6265153955124156,-1.2530307910248313,-0.10019887561319059
8,10,2,stand,0.12174190222088768,-0.6224386325591178,-1.2448772651182356,0.12174190222088768
8,10,3,stand,0.14830007284131116,-0.6200049701422314,-1.2400099402844629,0.14830007284131116
8,10,4,stand,0.17585443719748522,-0.6174618323275779,-1.2349236646551558,0.17585443719748522
8,10,5,stand,0.19956119497617703,-0.6152595675854643,-1.2305191351709286,0.19956119497617703
8,10,6,stand,0.2834439160468985,-0.607479047092212,-1.214958094184424,0.2834439160468985
8,10,7,stand,0.39955416733655175,-0.5911438447496055,-1.182287689499211,0.39955416733655175
8,10,8,stand,0.10595134861912354,-0.5910558553059571,-1.1821117106119141,0.10595134861912354
8,10,9,stand,-0.18316335667343342,-0.6165284781520445,-1.233056956304089,-0.18316335667343342
8,10,10,stand,-0.17830123379648957,-0.6476708179945246,-1.2953416359890493,-0.17830123379648957
9,1,1,stand,0.6554703231499024,0.08144970794527591,-0.01404236865341169,0.6554703231499024
9,1,2,stand,0.6399865752168388,0.18249999400904487,0.3589394124422991,0.6399865752168388
9,1,3,stand,0.6502720942514814,0.20608797581394087,0.40932067017593915,0.6502720942514814
9,1,4,stand,0.6610499619480716,0.23047012189717692,0.46094024379435383,0.6610499619480716
9,1,5,stand,0.6703596906327999,0.25625855450163376,0.5125171090032675,0.6703596906327999
9,1,6,stand,0.7039585701713446,0.28779508429888423,0.5755901685977685,0.7039585701713446
9,1,7,stand,0.7732272265371749,0.2569087443360865,0.39241245528243757,0.7732272265371749
9,1,8,stand,0.7918151595518983,0.19795370833197604,0.2866357168862836,0.7918151595518983
9,1,9,stand,0.7583568708085962,0.11652959106928386,0.1443283683807711,0.7583568708085962
9,1,10,stand,0.5545375664681711,0.0253085230408681,-0.008658688034544837,0.5545375664681711
9,2,1,hit,-0.6669507746855103,0.14300128216153024,0.10906077977909696,0.14300128216153024
9,2,2,double,-0.29278372720927737,0.23835074945762974,0.47064092333946883,0.47064092333946883
9,2,3,double,-0.25225022923571355,0.26032526728707966,0.5177952531222166,0.5177952531222166
9,2,4,double,-0.21106310899491437,0.2830202752089879,0.5660405504179759,0.5660405504179759
9,2,5,double,-0.16719266083547535,0.30734950895451385,0.6146990179090277,0.6146990179090277
9,2,6,double,-0.15369901583000453,0.33369004745378467,0.6673800949075693,0.6673800949075693
9,2,7,double,-0.47537518327693334,0.2921469911270131,0.4628889488642907,0.4628889488642907
9,2,8,double,-0.5105175154976173,0.2299821453239917,0.3506925908703149,0.3506925908703149
9,2,9,double,-0.5431496811311094,0.1582571184551257,0.22778342315245476,0.22778342315245476
9,2,10,double,-0.5404303339949851,0.11948223076371356,0.17968872741114608,0.17968872741114608
9,3,1,hit,-0.6669507746855103,-0.35054034044008003,-0.8293439370786727,-0.35054034044008003
9,3,2,hit,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,-0.2533899859666381
9,3,3,hit,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,-0.23369089979808663
9,3,4,stand,-0.21106310899491437,-0.21353655324507698,-0.42707310649015395,-0.21106310899491437
9,3,5,stand,-0.16719266083547535,-0.19327116942628347,-0.38654233885256695,-0.16719266083547535
9,3,6,stand,-0.15369901583000453,-0.17052619990757956,-0.3410523998151591,-0.15369901583000453
9,3,7,hit,-0.47537518327693334,-0.2128477145173143,-0.5067116210767303,-0.2128477145173143
9,3,8,hit,-0.5105175154976173,-0.27157480502428616,-0.6156608928303438,-0.27157480502428616
9,3,9,hit,-0.5431496811311094,-0.3400132806089356,-0.7375056210491795,-0.3400132806089356
9,3,10,hit,-0.5404303339949851,-0.38104299284808774,-0.7968405904052415,-0.38104299284808774
9,4,1,hit,-0.6669507746855103,-0.39693031612293145,-0.8805822794347481,-0.39693031612293145
9,4,2,stand,-0.29278372720927737,-0.30779123771977057,-0.6155824754395411,-0.29278372720927737
9,4,3,stand,-0.25225022923571355,-0.29121011293380095,-0.5824202258676019,-0.25225022923571355
9,4,4,stand,-0.21106310899491437,-0.2742240063993143,-0.5484480127986286,-0.21106310899491437
9,4,5,stand,-0.16719266083547535,-0.2573332724389392,-0.5146665448778784,-0.16719266083547535
9,4,6,stand,-0.15369901583000453,-0.23562627561296381,-0.47125255122592763,-0.15369901583000453
9,4,7,hit,-0.47537518327693334,-0.2690728777660775,-0.5874231313418175,-0.2690728777660775
9,4,8,hit,-0.5105175154976173,-0.32360517609398004,-0.6909658904460949,-0.32360517609398004
9,4,9,hit,-0.5431496811311094,-0.38715518913686875,-0.8077902854905473,-0.38715518913686875
9,4,10,hit,-0.5404303339949851,-0.4252542076446529,-0.8675436159444746,-0.4252542076446529
9,5,1,hit,-0.6669507746855103,-0.44000672211415065,-0.9318206217908234,-0.44000672211415065
9,5,2,stand,-0.29278372720927737,-0.3621924894729031,-0.7243849789458062,-0.29278372720927737
9,5,3,stand,-0.25225022923571355,-0.3487293260695153,-0.6974586521390306,-0.25225022923571355
9,5,4,stand,-0.21106310899491437,-0.33491145955355167,-0.6698229191071033,-0.21106310899491437
9,5,5,stand,-0.16719266083547535,-0.32139537545159497,-0.6427907509031899,-0.16719266083547535
9,5,6,stand,-0.15369901583000453,-0.3007263513183481,-0.6014527026366961,-0.15369901583000453
9,5,7,hit,-0.47537518327693334,-0.32128195792564346,-0.6681346416069046,-0.32128195792564346
9,5,8,hit,-0.5105175154976173,-0.37191909208726714,-0.7662708880618461,-0.37191909208726714
9,5,9,hit,-0.5431496811311094,-0.4309298184842353,-0.878074949931915,-0.4309298184842353
9,5,10,hit,-0.5404303339949851,-0.4663074785271777,-0.9382466414837076,-0.4663074785271777
9,6,1,hit,-0.6669507746855103,-0.4800062419631399,-0.9830589641468988,-0.4800062419631399
9,6,2,stand,-0.29278372720927737,-0.4165937412260356,-0.8331874824520712,-0.29278372720927737
9,6,3,stand,-0.25225022923571355,-0.40624853920522963,-0.8124970784104593,-0.25225022923571355
9,6,4,stand,-0.21106310899491437,-0.3955989127077891,-0.7911978254155781,-0.21106310899491437
9,6,5,stand,-0.16719266083547535,-0.3854574784642507,-0.7709149569285014,-0.16719266083547535
9,6,6,stand,-0.15369901583000453,-0.36582642702373236,-0.7316528540474647,-0.15369901583000453
9,6,7,hit,-0.47537518327693334,-0.36976181807381175,-0.7488461518719918,-0.36976181807381175
9,6,8,hit,-0.5105175154976173,-0.41678201408103377,-0.8415758856775972,-0.41678201408103377
9,6,9,hit,-0.5431496811311094,-0.4715776885925042,-0.9483596143732829,-0.4715776885925042
9,6,10,hit,-0.5404303339949851,-0.5044283729180936,-1.0089496670229408,-0.5044283729180936
9,7,1,hit,-0.6669507746855103,-0.5171486532514871,-1.0342973065029741,-0.5171486532514871
9,7,2,stand,-0.29278372720927737,-0.47099499297916814,-0.9419899859583363,-0.29278372720927737
9,7,3,stand,-0.25225022923571355,-0.463767752340944,-0.927535504681888,-0.25225022923571355
9,7,4,stand,-0.21106310899491437,-0.4562863658620264,-0.9125727317240528,-0.21106310899491437
9,7,5,stand,-0.16719266083547535,-0.44951958147690646,-0.8990391629538129,-0.16719266083547535
9,7,6,stand,-0.15369901583000453,-0.43092650272911664,-0.8618530054582333,-0.15369901583000453
9,7,7,hit,-0.47537518327693334,-0.4147788310685395,-0.829557662137079,-0.4147788310685395
9,7,8,hit,-0.5105175154976173,-0.45844044164667425,-0.9168808832933485,-0.45844044164667425
9,7,9,hit,-0.5431496811311094,-0.5093221394073253,-1.0186442788146506,-0.5093221394073253
9,7,10,hit,-0.5404303339949851,-0.5398263462810868,-1.0796526925621737,-0.5398263462810868
9,8,1,stand,-0.4780334749947371,-0.5572999244057381,-1.1145998488114761,-0.4780334749947371
9,8,2,stand,-0.15297458768154204,-0.5361507939267418,-1.0723015878534836,-0.15297458768154204
9,8,3,stand,-0.11721624142457363,-0.5316741953082845,-1.063348390616569,-0.11721624142457363
9,8,4,stand,-0.08057337314531614,-0.5270114910046944,-1.0540229820093887,-0.08057337314531614
9,8,5,stand,-0.04494137556492456,-0.5229856295103738,-1.0459712590207475,-0.04494137556492456
9,8,6,stand,0.011739160673341858,-0.5087525920116813,-1.0175051840233627,0.011739160673341858
9,8,7,stand,-0.10680898948269474,-0.483485831877563,-0.966971663755126,-0.10680898948269474
9,8,8,stand,-0.3819509710484473,-0.5059826746429475,-1.011965349285895,-0.3819509710484473
9,8,9,stand,-0.4231542396452174,-0.5536948902038471,-1.1073897804076942,-0.4231542396452174
9,8,10,stand,-0.4197206339288199,-0.5844632205942546,-1.1689264411885092,-0.4197206339288199
9,9,1,stand,-0.10019887561319059,-0.6265153955124156,-1.2530307910248313,-0.10019887561319059
9,9,2,stand,0.12174190222088768,-0.6224386325591178,-1.2448772651182356,0.12174190222088768
9,9,3,stand,0.14830007284131116,-0.6200049701422314,-1.2400099402844629,0.14830007284131116
9,9,4,stand,0.17585443719748522,-0.6174618323275779,-1.2349236646551558,0.17585443719748522
9,9,5,stand,0.19956119497617703,-0.6152595675854643,-1.2305191351709286,0.19956119497617703
9,9,6,stand,0.2834439160468985,-0.607479047092212,-1.214958094184424,0.2834439160468985
9,9,7,stand,0.39955416733655175,-0.5911438447496055,-1.182287689499211,0.39955416733655175
9,9,8,stand,0.10595134861912354,-0.5910558553059571,-1.1821117106119141,0.10595134861912354
9,9,9,stand,-0.18316335667343342,-0.6165284781520445,-1.233056956304089,-0.18316335667343342
9,9,10,stand,-0.17830123379648957,-0.6476708179945246,-1.2953416359890493,-0.17830123379648957
9,10,1,stand,0.27763572376835594,-0.7247950665715199,-1.4495901331430399,0.27763572376835594
9,10,2,stand,0.3863046860205899,-0.7290774545607016,-1.4581549091214032,0.3863046860205899
9,10,3,stand,0.40436293659776,-0.7280328883420591,-1.4560657766841183,0.40436293659776
9,10,4,stand,0.4231789248274964,-0.7269371342373853,-1.4538742684747705,0.4231789248274964
9,10,5,stand,0.43951210416088354,-0.7259912679055323,-1.4519825358110645,0.43951210416088354
9,10,6,stand,0.4959770737873191,-0.7225542066143135,-1.445108413228627,0.4959770737873191
9,10,7,stand,0.6159764957534314,-0.7154497290383309,-1.4308994580766619,0.6159764957534314
9,10,8,stand,0.5938536682866943,-0.7136599836357027,-1.4273199672714054,0.5938536682866943
9,10,9,stand,0.28759675706758137,-0.7155743825418585,-1.431148765083717,0.28759675706758137
9,10,10,stand,0.06311816633584079,-0.729449138481897,-1.458898276963794,0.06311816633584079
10,1,1,stand,0.9221938114203379,0.14300128216153024,0.10906077977909696,0.9221938114203379
10,1,2,stand,0.88200651549404,0.23835074945762974,0.47064092333946883,0.88200651549404
10,1,3,stand,0.8853003573017494,0.26032526728707966,0.5177952531222166,0.8853003573017494
10,1,4,stand,0.8887672929659194,0.2830202752089879,0.5660405504179759,0.8887672929659194
10,1,5,stand,0.8917538265952802,0.30734950895451385,0.6146990179090277,0.8917538265952802
10,1,6,stand,0.9028367438425798,0.33369004745378467,0.6673800949075693,0.9028367438425798
10,1,7,stand,0.9259262959645234,0.2921469911270131,0.4628889488642907,0.9259262959645234
10,1,8,stand,0.9306050531839661,0.2299821453239917,0.3506925908703149,0.9306050531839661
10,1,9,stand,0.939176156147244,0.1582571184551257,0.22778342315245476,0.939176156147244
10,1,10,stand,0.9626236332671682,0.11948223076371356,0.17968872741114608,0.9626236332671682
10,2,1,hit,-0.6669507746855103,-0.35054034044008003,-0.8293439370786727,-0.35054034044008003
10,2,2,hit,-0.29278372720927737,-0.2533899859666381,-0.5067799719332762,-0.2533899859666381
10,2,3,hit,-0.25225022923571355,-0.23369089979808663,-0.46738179959617326,-0.23369089979808663
